task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
947	69/3db336	6388851	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:25:57.814	22m 52s	5m 5s	98.8%	2 GB	4.2 GB	4.6 GB	2.6 GB
950	13/24de04	6388855	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:26:49.850	22m	4m 13s	98.8%	2.1 GB	4.2 GB	3.9 GB	2.3 GB
897	bd/4099ae	6388781	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:16:52.821	32m 57s	11m 39s	96.2%	2.1 GB	4.2 GB	4.9 GB	2.8 GB
910	da/0f0be9	6388803	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:19:49.819	30m	9m 25s	98.7%	237.8 MB	4.2 GB	4.4 GB	4.6 GB
931	68/bfe130	6388835	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:24:50.821	24m 59s	7m 45s	98.8%	245 MB	4.2 GB	3.7 GB	3.8 GB
942	cb/206977	6388853	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:25:59.816	23m 50s	5m 52s	99.0%	2.1 GB	4.2 GB	5.6 GB	3.2 GB
929	74/b14b4c	6388834	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:24:49.840	26m	8m 17s	98.8%	240.1 MB	4.2 GB	3.9 GB	4.1 GB
961	14/f5c975	6388867	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:28:54.816	21m 55s	5m 29s	98.8%	2.1 GB	4.2 GB	5.2 GB	2.9 GB
968	20/ee2910	6388874	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:29:53.824	20m 56s	4m 57s	98.6%	2.1 GB	4.2 GB	4 GB	2.3 GB
933	cc/6d119f	6388837	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:24:52.820	26m 57s	8m 54s	98.9%	2.1 GB	4.2 GB	8.2 GB	4.7 GB
932	8b/64472c	6388836	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:24:51.820	26m 58s	9m 48s	98.9%	2.1 GB	4.2 GB	9.2 GB	5.2 GB
940	c0/0cf9d7	6388844	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:25:50.814	25m 59s	8m 26s	98.9%	234.4 MB	4.1 GB	4.1 GB	4.2 GB
906	82/7ac76f	6388798	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:18:52.815	32m 57s	12m 42s	99.2%	1.1 GB	3 GB	3.7 GB	1.4 GB
939	8f/b6d940	6388845	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:25:51.813	25m 58s	8m 16s	98.9%	242.4 MB	4.2 GB	4 GB	4.1 GB
951	5f/5ddcf3	6388856	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:26:50.824	24m 59s	6m 53s	98.9%	2.1 GB	4.2 GB	6.4 GB	3.6 GB
949	eb/bd8f47	6388854	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:26:49.827	25m	7m 33s	98.4%	2.1 GB	4.2 GB	6.8 GB	3.9 GB
956	da/a15323	6388862	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:28:49.834	23m	7m 35s	99.1%	236 MB	4.2 GB	3.6 GB	3.8 GB
971	95/f3fedc	6388880	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:30:50.049	21m	5m 24s	98.7%	2.1 GB	4.2 GB	5.1 GB	2.8 GB
938	10/582186	6388843	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:25:49.831	27m	9m 57s	98.9%	230.9 MB	4.2 GB	4.7 GB	4.9 GB
959	c7/4222a0	6388864	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:28:51.815	23m 58s	7m 56s	98.6%	2.1 GB	4.3 GB	7.1 GB	4 GB
980	58/c2c6d4	6388892	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:31:54.823	20m 55s	5m 45s	98.9%	2.1 GB	4.2 GB	5.4 GB	3 GB
711	7d/64db14	6388396	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:25:49.793	1h 28m	41m 15s	122.3%	3.4 GB	3.9 GB	102 GB	55.3 GB
930	56/295bd6	6388833	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:24:49.821	29m	11m 29s	99.0%	240.3 MB	4.1 GB	5.4 GB	5.6 GB
985	8a/668c7d	6388899	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:32:52.840	20m 57s	6m 40s	98.8%	2.1 GB	4.2 GB	6 GB	3.5 GB
916	70/64329e	6388811	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:20:50.857	33m 59s	14m 22s	99.0%	1.1 GB	3 GB	4 GB	1.5 GB
994	42/fcb108	6388911	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:33:55.831	20m 54s	5m 56s	98.7%	2.1 GB	4.2 GB	5.4 GB	3.1 GB
957	ab/1eb360	6388863	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:28:50.816	25m 59s	10m 4s	98.5%	2.1 GB	4.2 GB	9.1 GB	5.1 GB
974	f3/8ae99f	6388886	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:31:49.834	23m	8m 17s	98.9%	238.4 MB	4.2 GB	3.9 GB	4.1 GB
919	b2/156e47	6388817	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:21:49.846	33m	13m 48s	98.7%	1.1 GB	3 GB	3.8 GB	1.4 GB
926	58/c24589	6388828	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:23:49.845	31m	13m 47s	99.0%	1.1 GB	3 GB	3.9 GB	1.5 GB
922	6c/d95229	6388822	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:22:49.849	33m	14m 23s	99.0%	1.1 GB	3 GB	4.2 GB	1.6 GB
958	43/afe82a	6388865	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:28:52.816	26m 57s	10m 49s	98.6%	2.1 GB	4.2 GB	10.1 GB	5.6 GB
964	c6/c75dda	6388870	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:29:49.844	26m	10m 18s	98.8%	2.1 GB	4.1 GB	9.7 GB	5.5 GB
963	88/8bbbc7	6388869	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:29:49.827	26m	10m 28s	98.9%	2.1 GB	4.2 GB	10 GB	5.5 GB
1001	76/83051c	6388920	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:34:53.822	20m 56s	5m 54s	98.8%	2 GB	4.2 GB	5.4 GB	3.1 GB
1006	63/e9be25	6388923	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:34:56.830	20m 53s	6m 17s	98.9%	2.1 GB	4.2 GB	5.8 GB	3.4 GB
962	7e/724f43	6388868	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:28:55.816	26m 54s	10m 10s	98.9%	1.1 GB	3 GB	3.3 GB	1.1 GB
954	03/ddf226	6388859	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:27:50.816	27m 59s	11m 46s	99.1%	1.1 GB	3 GB	3.8 GB	1.4 GB
989	07/12f5e7	6388906	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:33:50.831	22m 59s	8m 34s	98.9%	241.2 MB	4.2 GB	4.1 GB	4.2 GB
945	dc/963d8b	6388849	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:25:55.813	30m 54s	13m 35s	99.1%	1.1 GB	3 GB	4 GB	1.5 GB
934	62/6e5a67	6388838	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:24:53.821	32m 56s	15m 6s	98.9%	1.1 GB	3 GB	4.4 GB	1.7 GB
747	dd/b20875	6388518	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:39:49.798	1h 18m	38m 50s	122.8%	3.4 GB	4 GB	96.8 GB	52.4 GB
944	5f/1077d3	6388848	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:25:54.813	31m 55s	14m 13s	99.0%	1.1 GB	3 GB	4 GB	1.5 GB
982	1f/9fbb92	6388896	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:32:49.870	25m	10m 21s	98.9%	2.1 GB	4.2 GB	9.4 GB	5.5 GB
960	0e/f43a1c	6388866	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:28:53.816	28m 56s	11m 51s	99.1%	1.1 GB	3 GB	4 GB	1.5 GB
983	9b/1ede98	6388897	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:32:50.840	24m 59s	10m 24s	98.9%	2.1 GB	4.2 GB	9.7 GB	5.5 GB
992	46/f6faf0	6388909	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:33:53.830	23m 56s	9m 25s	99.0%	2.1 GB	4.2 GB	9 GB	5.1 GB
995	34/52beb6	6388914	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:34:49.823	23m	8m 49s	98.9%	239.9 MB	4.2 GB	4.2 GB	4.3 GB
935	05/755974	6388839	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:24:54.821	32m 55s	15m 29s	98.9%	1.1 GB	3 GB	4 GB	1.5 GB
693	3f/3a58e8	6388357	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:18:49.806	1h 40m	50m 22s	122.3%	3.4 GB	4 GB	121.4 GB	67.3 GB
941	96/020635	6388846	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:25:52.813	32m 57s	15m 49s	99.1%	1.1 GB	3 GB	4 GB	1.5 GB
953	4d/9f24cd	6388858	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:27:49.837	31m	14m 1s	99.0%	1.1 GB	3 GB	4 GB	1.5 GB
967	66/b74054	6388873	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:29:52.824	28m 57s	13m 47s	98.7%	1.1 GB	3 GB	3.6 GB	1.3 GB
981	80/170917	6388895	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:32:49.852	26m	10m 55s	98.9%	2.1 GB	4.2 GB	10.3 GB	5.8 GB
988	f4/d2c6b5	6388905	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:33:49.849	25m	11m 36s	99.1%	240.2 MB	4.2 GB	5.5 GB	5.7 GB
990	56/b052a6	6388907	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:33:51.831	24m 58s	10m 43s	98.9%	2.1 GB	4.2 GB	10.2 GB	5.8 GB
991	dc/fcb5db	6388908	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:33:52.831	24m 57s	10m 6s	99.1%	2.1 GB	4.2 GB	9.6 GB	5.5 GB
999	e6/3b4c4a	6388916	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:34:50.823	23m 59s	10m 1s	98.9%	2.1 GB	4.2 GB	9.7 GB	5.4 GB
997	af/6e1de3	6388918	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:34:51.823	23m 58s	10m 16s	98.9%	2.1 GB	4.2 GB	9.8 GB	5.6 GB
1007	8c/417f0e	6388928	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:35:49.846	23m	9m 23s	98.9%	2.1 GB	4.2 GB	8.6 GB	4.9 GB
993	a0/d6d7a4	6388910	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:33:54.831	25m 55s	11m 36s	99.1%	1.1 GB	3 GB	3.8 GB	1.4 GB
996	30/b25b8c	6388915	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:34:49.849	25m	10m 56s	98.9%	2.1 GB	4.2 GB	10.5 GB	5.9 GB
1019	07/4551a0	6388941	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:37:49.837	22m	8m 46s	98.8%	239 MB	4.2 GB	4.1 GB	4.3 GB
965	8d/0836e8	6388871	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:29:50.825	30m 59s	15m 3s	98.9%	1.1 GB	3 GB	3.8 GB	1.4 GB
1013	8f/74e84b	6388935	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:36:49.841	24m	10m 11s	98.7%	2.1 GB	4.2 GB	9.3 GB	5.3 GB
431	e6/96e9fb	6386954	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:15:49.797	3h 46m	2h 45m 38s	396.7%	2 GB	2.3 GB	15.1 GB	86.1 GB
973	53/31c71e	6388883	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:30:53.031	30m 57s	15m 1s	98.9%	1.1 GB	3 GB	3.9 GB	1.5 GB
966	ea/c1af06	6388872	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:29:51.825	31m 58s	16m 36s	98.9%	1.1 GB	3 GB	4.2 GB	1.6 GB
1021	47/584b2f	6388943	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:37:51.819	23m 58s	9m 56s	98.9%	2.1 GB	4.2 GB	9.2 GB	5.2 GB
1027	d3/e31a8b	6388949	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:38:49.845	23m	10m 35s	98.8%	2.1 GB	4.2 GB	9 GB	5 GB
1004	6f/766eaa	6388926	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:34:59.823	26m 50s	12m 16s	99.2%	1.1 GB	3 GB	4.2 GB	1.6 GB
1048	83/d56a42	6388970	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:40:49.846	21m	8m 49s	99.1%	236.7 MB	4.2 GB	4.2 GB	4.4 GB
1126	cb/041cd6	6389055	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:51:50.842	9m 59s	9s	98.4%	13.1 MB	20.6 MB	1.4 GB	580 KB
1142	9a/7dcd5a	6389073	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:54:49.894	7m	10s	98.3%	10.5 MB	16.3 MB	1.5 GB	720.7 KB
1144	ce/6cd6a5	6389074	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:54:50.860	6m 59s	10s	98.4%	9.8 MB	15.8 MB	1.4 GB	724 KB
1147	77/eda83a	6389079	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:54:55.859	6m 54s	9s	98.4%	9.2 MB	15.2 MB	1.4 GB	678.7 KB
1150	c4/4ec016	6389082	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:55:49.918	6m	11s	98.4%	9.3 MB	15.1 MB	1.6 GB	986.6 KB
1154	50/df449b	6389084	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:55:51.944	5m 58s	7s	98.5%	11.1 MB	20.4 MB	1.1 GB	556.4 KB
1155	97/2fd0d4	6389090	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:55:57.856	5m 52s	8s	98.5%	13.2 MB	20.7 MB	1.4 GB	584.2 KB
1162	27/7fdb33	6389094	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:56:49.881	5m	9s	98.5%	10 MB	15.9 MB	1.5 GB	756 KB
1165	db/8482f3	6389101	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:57:50.915	3m 59s	11s	98.5%	9.2 MB	15 MB	1.7 GB	1.1 MB
1168	e9/26424b	6389108	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:57:57.866	3m 52s	9s	98.5%	9.4 MB	15.2 MB	1.5 GB	735.2 KB
1040	fa/d93c34	6388963	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:39:49.839	23m	9m 42s	99.1%	2 GB	4.2 GB	9.1 GB	5.1 GB
1050	ed/536160	6388973	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:40:51.839	21m 58s	8m 36s	98.9%	234.4 MB	4.2 GB	4.1 GB	4.2 GB
1036	98/d773c7	6388960	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:38:59.824	23m 50s	10m 16s	99.1%	1.1 GB	3 GB	3.7 GB	1.4 GB
972	af/fd3d22	6388882	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:30:52.031	31m 58s	16m 50s	99.2%	1.1 GB	3 GB	4.4 GB	1.7 GB
1125	41/247499	6389053	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:51:49.872	11m	29s	98.3%	6.4 MB	12.1 MB	1.4 GB	9.9 GB
428	fd/3298ce	6386943	snp_calling:bwaMap (BWA-mem mapping)	COMPLETED	0	2026-03-26 16:14:49.756	3h 49m	2h 48m 54s	355.3%	1.4 GB	1.7 GB	12.2 GB	62.8 GB
970	d9/10ce4c	6388881	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:30:51.031	32m 59s	17m 6s	99.2%	1.1 GB	3 GB	4.6 GB	1.8 GB
978	03/830b33	6388890	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:31:52.824	31m 57s	17m 5s	99.0%	1.1 GB	3 GB	4.4 GB	1.7 GB
979	00/28aaec	6388891	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:31:53.823	31m 56s	16m 16s	99.0%	1.1 GB	3 GB	4.1 GB	1.6 GB
1017	7b/9f0786	6388939	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:36:52.842	26m 57s	13m 40s	99.0%	1.1 GB	3 GB	3.8 GB	1.4 GB
1038	9b/8689fc	6388961	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:39:00.931	24m 49s	11m 11s	99.1%	1.1 GB	3 GB	3.7 GB	1.4 GB
1047	02/7075a7	6388971	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:40:49.901	23m	10m 26s	98.8%	2.1 GB	4.2 GB	9.8 GB	5.4 GB
1057	19/474e8d	6388981	snp_calling:addRG (Picard add RG to bam files)	COMPLETED	0	2026-03-26 19:41:49.845	22m	9m 9s	99.0%	234.1 MB	4.2 GB	4.3 GB	4.4 GB
1175	8d/114c0d	6389109	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:57:58.890	5m 51s	9s	98.6%	9.7 MB	15.8 MB	1.5 GB	707 KB
975	c7/37119b	6388887	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:31:49.851	33m	18m 44s	99.0%	1.1 GB	3 GB	4.5 GB	1.8 GB
976	9a/f756a8	6388889	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:31:51.822	32m 58s	18m 22s	99.2%	1.1 GB	3 GB	4.6 GB	1.8 GB
1005	a6/cb471b	6388924	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:34:57.824	29m 52s	15m 32s	99.1%	1.1 GB	3 GB	4.2 GB	1.6 GB
977	9a/8d3c53	6388888	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:31:50.824	32m 59s	18m 38s	99.1%	1.1 GB	3 GB	4.9 GB	2 GB
1000	75/0cf4e3	6388925	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:34:58.823	29m 51s	15m 43s	99.3%	1.1 GB	3 GB	4.3 GB	1.6 GB
1015	dc/693cc7	6388937	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:36:50.841	27m 59s	14m 32s	99.0%	1.1 GB	3 GB	4.2 GB	1.6 GB
1025	a1/c95068	6388946	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:37:54.819	26m 55s	12m 59s	99.0%	1.1 GB	3 GB	3.8 GB	1.4 GB
1026	8d/4c7323	6388948	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:38:49.822	26m	13m 14s	99.0%	2.1 GB	4.2 GB	12.4 GB	7 GB
1141	fd/21347d	6389072	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:54:49.875	10m	37s	97.0%	6.7 MB	12.1 MB	1.5 GB	9.9 GB
805	02/06218f	6388625	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:57:49.807	1h 8m	36m 52s	122.6%	3.4 GB	4.2 GB	91.7 GB	48.8 GB
1039	63/f25126	6388962	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:39:49.821	26m	12m 3s	98.9%	2.1 GB	4.1 GB	10.9 GB	6.4 GB
1060	4a/05eb6a	6388982	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:41:50.829	23m 59s	10m 35s	98.6%	2.1 GB	4.2 GB	9.6 GB	5.6 GB
1042	98/462d5c	6388965	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:39:51.823	25m 58s	12m 16s	99.0%	1.1 GB	3 GB	4 GB	1.5 GB
1066	c2/2fa3f7	6388989	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:42:49.845	23m	10m 13s	99.0%	2.1 GB	4.2 GB	9.4 GB	5.2 GB
1076	f3/59bc57	6389000	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:43:51.818	21m 58s	9m 27s	98.9%	2.1 GB	4.2 GB	9 GB	5.1 GB
1143	0b/0953d9	6389075	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:54:51.859	10m 58s	31s	98.1%	6.3 MB	12.1 MB	1.4 GB	9.9 GB
1148	0d/c81aa6	6389077	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:54:53.867	10m 56s	30s	98.3%	6.4 MB	12.1 MB	1.4 GB	9.9 GB
1151	a0/c9538f	6389081	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:55:49.881	10m	33s	98.3%	6.8 MB	12.1 MB	1.6 GB	9.9 GB
1156	81/9d5957	6389083	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:55:50.879	9m 59s	31s	98.3%	6.5 MB	12.1 MB	1.4 GB	9.9 GB
1153	fe/03c7b5	6389085	snp_calling:calculateDepth (Extracting depth statistics from bam files)	COMPLETED	0	2026-03-26 19:55:52.856	9m 57s	33s	96.9%	6.4 MB	12.1 MB	1.1 GB	9.9 GB
1176	a3/ac9bdc	6389110	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:57:59.865	7m 50s	9s	98.6%	10.7 MB	16.4 MB	1.5 GB	667.4 KB
1181	e8/215ffa	6389114	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:58:50.840	6m 59s	9s	98.2%	10.1 MB	15.9 MB	1.5 GB	676.2 KB
1179	37/481ba6	6389115	snp_calling:samtoolsRealignedIndex (Indexing bam files for SNP calling)	COMPLETED	0	2026-03-26 19:58:51.837	6m 58s	9s	98.4%	10 MB	15.8 MB	1.5 GB	785.5 KB
969	47/d5afb8	6388879	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:30:50.031	36m	20m 48s	98.8%	1 GB	3 GB	4.6 GB	1.8 GB
743	c7/a345db	6388511	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:38:49.815	1h 28m	48m 31s	123.6%	3.4 GB	4 GB	117.3 GB	65.3 GB
700	fb/1120d0	6388375	snp_calling:samtoolsSort (Samtools sorting bam files)	COMPLETED	0	2026-03-26 18:21:49.792	1h 45m	58m 33s	117.2%	3.4 GB	4.2 GB	81.3 GB	43 GB
986	1e/a3cc3b	6388900	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:32:53.840	33m 56s	19m 47s	99.2%	1.1 GB	3 GB	5 GB	2 GB
1003	b0/da2474	6388922	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:34:55.824	31m 54s	17m 27s	98.9%	1.1 GB	3 GB	4.7 GB	1.8 GB
1009	93/683d40	6388930	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:35:50.842	30m 59s	15m 56s	99.1%	1.1 GB	3 GB	4.4 GB	1.7 GB
1016	88/97f9d5	6388938	snp_calling:realignIndel (GATK 3.8 Indel realignment of bam files)	COMPLETED	0	2026-03-26 19:36:51.843	29m 58s	15m 55s	99.0%	1.1 GB	3 GB	4.3 GB	1.7 GB
1065	0c/0ec45e	6388988	snp_calling:dupRemoval (Picard removing duplicates from bam files)	COMPLETED	0	2026-03-26 19:42:49.827	24m	11m 17s	98.6%	2.1 GB	4.2 GB	10.2 GB	5.8 GB
